t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
191.490,20,3453,8440,68362,2473,8546,1
191.562,20,3454,8703,68398,2471,8545,1
191.636,20,3455,8974,68436,2481,8552,1
191.708,20,3456,8676,68473,2481,8567,1
191.781,20,3457,8388,68505,2481,8573,1
191.834,20,3458,8110,67920,2482,8568,1
191.907,20,3459,7840,67974,2481,8556,1
191.979,20,3460,7580,68023,2480,8536,1
192.052,20,3461,7817,68072,2478,8508,1
192.125,20,3462,8062,68119,2479,8487,1
192.198,20,3463,8313,68162,2475,8476,1
192.271,20,3464,8572,68210,2477,8473,1
192.343,20,3465,8839,68252,2476,8478,1
192.416,20,3466,9116,68296,2475,8491,1
192.489,20,3467,9401,68335,2474,8512,1
192.561,20,3468,9694,68373,2474,8541,1
192.634,20,3469,9372,68410,2476,8579,1
192.707,20,3470,9060,68449,2477,8606,1
192.780,20,3471,8760,68488,2479,8621,1
192.835,20,3472,8468,67953,2482,8627,1
192.907,20,3473,8188,68004,2481,8623,1
192.980,20,3474,7916,68057,2480,8610,1
193.053,20,3475,7652,68107,2478,8590,1
193.126,20,3476,7398,68158,2477,8564,1
193.198,20,3477,7152,68200,2476,8529,1
193.271,20,3478,7375,68247,2473,8488,1
193.344,20,3479,7606,68288,2471,8454,1
193.417,20,3480,7843,68328,2470,8429,1
193.490,20,3481,8088,68370,2471,8412,1
193.562,20,3482,8341,68409,2468,8404,1
193.635,20,3483,8602,68452,2465,8404,1
193.708,20,3484,8871,68492,2476,8412,1
193.781,20,3485,9148,68520,2478,8428,1
193.834,20,3486,9433,67929,2479,8452,1
193.907,20,3487,9728,67981,2477,8485,1
193.980,20,3488,9406,68031,2478,8526,1
194.052,20,3489,9092,68077,2476,8555,1
194.125,20,3490,8790,68125,2478,8574,1
194.198,20,3491,8498,68170,2475,8583,1
194.271,20,3492,8216,68218,2474,8581,1
194.343,20,3493,7944,68259,2475,8570,1
194.416,20,3494,7680,68301,2476,8552,1
194.489,20,3495,7921,68340,2475,8526,1
194.562,20,3496,8168,68379,2476,8508,1
194.634,20,3497,8423,68419,2474,8498,1
194.707,20,3498,8686,68453,2473,8498,1
194.780,20,3499,8957,68488,2479,8506,1
194.835,20,3500,8659,67965,2486,8521,1
194.908,20,3501,8371,68016,2485,8527,1
194.981,20,3502,8093,68064,2483,8524,1
195.053,20,3503,8346,68111,2481,8511,1
195.126,20,3504,8607,68162,2479,8507,1
195.199,20,3505,8876,68206,2476,8513,1
195.272,20,3506,9153,68249,2474,8526,1
195.344,20,3507,8849,68290,2473,8547,1
195.417,20,3508,8555,68331,2474,8557,1
195.490,20,3509,8271,68371,2473,8558,1
195.563,20,3510,8530,68411,2472,8550,1
195.635,20,3511,8797,68446,2470,8550,1
195.708,20,3512,9072,68485,2469,8559,1
195.781,20,3513,8770,68519,2468,8576,1
195.834,20,3514,8480,67945,2470,8584,1
195.907,20,3515,8198,68003,2469,8583,1
195.980,20,3516,7926,67962,2470,8573,1
196.053,20,3517,7662,68007,2471,8555,1
196.125,20,3518,7408,68055,2471,8528,1
196.198,20,3519,7639,68106,2470,8495,1
196.271,20,3520,7878,68153,2468,8470,1
196.344,20,3521,8125,68196,2466,8453,1
196.416,20,3522,8378,68240,2465,8443,1
196.489,20,3523,8639,68282,2468,8442,1
196.562,20,3524,8908,68322,2468,8449,1
196.635,20,3525,9187,68360,2466,8466,1
196.707,20,3526,9474,68397,2465,8490,1
196.780,20,3527,9771,68433,2464,8522,1
196.835,20,3528,9447,67896,2474,8562,1
196.908,20,3529,9133,67947,2475,8592,1
196.981,20,3530,8829,68005,2479,8610,1
197.053,20,3531,8535,68049,2479,8619,1
197.126,20,3532,8251,68098,2477,8618,1
197.199,20,3533,7977,68146,2475,8607,1
197.271,20,3534,7711,68191,2473,8590,1
197.344,20,3535,7455,68236,2472,8563,1
197.417,20,3536,7688,68281,2471,8529,1
197.490,20,3537,7929,68323,2469,8505,1
197.562,20,3538,8176,68364,2466,8488,1
197.635,20,3539,8431,68407,2463,8481,1
197.708,20,3540,8694,68446,2464,8482,1
197.781,20,3541,8965,68483,2463,8491,1
197.834,20,3542,8669,67909,2466,8506,1
197.907,20,3543,8381,67961,2471,8513,1
197.980,20,3544,8101,68017,2472,8509,1
198.053,20,3545,8354,68065,2471,8497,1
198.126,20,3546,8615,68129,2472,8496,1
198.199,20,3547,8884,68181,2471,8502,1
198.272,20,3548,9161,68228,2471,8516,1
198.345,20,3549,8857,68275,2469,8538,1
198.418,20,3550,8563,68319,2467,8550,1
198.490,20,3551,8279,68361,2467,8552,1
198.563,20,3552,8538,68400,2465,8545,1
198.636,20,3553,8805,68436,2463,8547,1
198.708,20,3554,9080,68473,2460,8558,1
198.781,20,3555,8778,68509,2459,8577,1
198.834,20,3556,8488,67925,2466,8584,1
198.907,20,3557,8206,67977,2464,8582,1
198.980,20,3558,7934,68026,2470,8571,1
199.053,20,3559,7670,68076,2471,8554,1
199.125,20,3560,7414,68119,2468,8527,1
199.198,20,3561,7645,68166,2467,8493,1
199.271,20,3562,7884,68213,2466,8467,1
199.344,20,3563,8131,68255,2463,8451,1
199.416,20,3564,8386,68296,2462,8443,1
199.489,20,3565,8649,68335,2461,8443,1
199.562,20,3566,8920,68374,2460,8451,1
199.634,20,3567,9199,68413,2458,8467,1
199.707,20,3568,9486,68451,2457,8492,1
199.780,20,3569,9783,68485,2456,8526,1
199.835,20,3570,9457,67975,2457,8568,1
199.908,20,3571,9143,68026,2457,8597,1
199.981,20,3572,8839,68073,2457,8615,1
200.053,20,3573,8547,68125,2456,8623,1
200.126,20,3574,8263,68176,2457,8622,1
200.199,20,3575,7989,68218,2456,8612,1
200.272,20,3576,7723,68263,2456,8593,1
200.345,20,3577,7467,68305,2454,8567,1
200.417,20,3578,7700,68346,2456,8534,1
200.490,20,3579,7941,68386,2454,8510,1
200.563,20,3580,8190,68423,2451,8493,1
200.636,20,3581,8445,68460,2452,8486,1
200.708,20,3582,8708,68496,2451,8485,1
200.781,20,3583,8981,68532,2452,8495,1
200.834,20,3584,8683,67953,2454,8512,1
200.907,20,3585,8395,68005,2453,8519,1
200.980,20,3586,8117,68055,2455,8518,1
201.053,20,3587,8370,68103,2466,8506,1
201.126,20,3588,8631,68148,2467,8504,1
201.198,20,3589,8900,68189,2465,8510,1
201.271,20,3590,9179,68231,2462,8523,1
201.344,20,3591,8875,68273,2462,8546,1
201.417,20,3592,8579,68313,2460,8559,1
201.489,20,3593,8295,68353,2459,8560,1
201.562,20,3594,8019,68390,2457,8554,1
201.635,20,3595,8270,68428,2456,8539,1
201.707,20,3596,8529,68464,2457,8533,1
201.780,20,3597,8796,68498,2456,8535,1
201.834,20,3598,8504,67943,2457,8545,1
201.907,20,3599,8220,67996,2455,8546,1
201.980,20,3600,7948,68049,2454,8537,1
202.052,20,3601,7684,68095,2452,8520,1
202.125,20,3602,7925,68140,2458,8495,1
202.198,20,3603,8172,68183,2455,8478,1
202.270,20,3604,8427,68228,2454,8471,1
202.343,20,3605,8690,68271,2454,8471,1
202.416,20,3606,8961,68314,2455,8480,1
202.489,20,3607,9242,68353,2453,8497,1
202.562,20,3608,9531,68393,2454,8522,1
202.634,20,3609,9828,68436,2453,8554,1
202.707,20,3610,9502,68472,2453,8595,1
202.780,20,3611,9186,68506,2454,8624,1
202.834,20,3612,8880,67955,2460,8643,1
202.907,20,3613,8584,68009,2460,8652,1
202.980,20,3614,8300,68060,2457,8650,1
203.053,20,3615,8024,68109,2458,8641,1
203.125,20,3616,7758,68153,2460,8624,1
203.198,20,3617,7500,68198,2459,8598,1
203.271,20,3618,7252,68249,2461,8564,1
203.344,20,3619,7479,68288,2459,8525,1
203.416,20,3620,7712,68329,2460,8494,1
203.489,20,3621,7953,68367,2460,8470,1
203.562,20,3622,8202,68277,2461,8455,1
203.635,20,3623,8459,68313,2458,8448,1
203.707,20,3624,8724,68355,2458,8450,1
203.780,20,3625,8997,68395,2458,8460,1
203.835,20,3626,9278,67864,2464,8478,1
203.908,20,3627,8970,67919,2463,8503,1
203.980,20,3628,8672,67970,2461,8519,1
204.053,20,3629,8384,68021,2459,8525,1
204.126,20,3630,8106,68070,2460,8523,1
204.199,20,3631,8359,68117,2467,8511,1
204.272,20,3632,8620,68164,2468,8508,1
204.344,20,3633,8889,68203,2466,8513,1
204.417,20,3634,9166,68248,2465,8526,1
204.490,20,3635,8862,68289,2464,8547,1
204.562,20,3636,8568,68331,2461,8557,1
204.635,20,3637,8282,68370,2462,8559,1
204.708,20,3638,8008,68407,2464,8553,1
204.781,20,3639,8259,68442,2462,8538,1
204.835,20,3640,7985,67883,2468,8530,1
204.907,20,3641,7719,67939,2466,8514,1
204.980,20,3642,7960,67991,2465,8491,1
205.053,20,3643,8209,68040,2462,8476,1
205.125,20,3644,8466,68088,2460,8468,1
205.198,20,3645,8731,68137,2458,8468,1
205.271,20,3646,9004,68186,2462,8478,1
205.344,20,3647,9285,68232,2462,8496,1
205.417,20,3648,9576,68273,2459,8522,1
205.489,20,3649,9258,68314,2456,8557,1
205.562,20,3650,8950,68358,2455,8581,1
205.635,20,3651,8652,68395,2456,8594,1
205.708,20,3652,8366,68434,2454,8598,1
205.780,20,3653,8088,68472,2453,8592,1
205.834,20,3654,7820,67910,2453,8577,1
205.907,20,3655,7560,67966,2453,8555,1
205.979,20,3656,7310,68015,2452,8525,1
206.052,20,3657,7539,68064,2450,8489,1
206.125,20,3658,7774,68111,2451,8462,1
206.198,20,3659,8017,68158,2450,8442,1
206.271,20,3660,8268,68223,2459,8430,1
206.345,20,3661,8527,68269,2465,8428,1
206.417,20,3662,8794,68308,2466,8432,1
206.490,20,3663,9069,68346,2465,8445,1
206.563,20,3664,9352,68382,2463,8467,1
206.635,20,3665,9645,68418,2462,8496,1
206.708,20,3666,9946,68453,2461,8533,1
206.781,20,3667,9616,68488,2462,8579,1
206.835,20,3668,9298,67919,2469,8613,1
206.907,20,3669,8990,67969,2468,8635,1
206.980,20,3670,8692,68022,2466,8649,1
207.053,20,3671,8402,68074,2467,8652,1
207.126,20,3672,8124,68119,2467,8645,1
207.199,20,3673,7854,68172,2465,8631,1
207.271,20,3674,7592,68216,2466,8609,1
207.344,20,3675,7340,68258,2473,8580,1
207.417,20,3676,7096,68301,2473,8543,1
207.490,20,3677,7317,68340,2474,8501,1
207.562,20,3678,7546,68377,2470,8466,1
207.635,20,3679,7781,68416,2472,8438,1
207.708,20,3680,8024,68453,2472,8420,1
207.781,20,3681,8275,68493,2469,8410,1
207.835,20,3682,8534,67948,2471,8407,1
207.908,20,3683,8801,67999,2471,8414,1
207.980,20,3684,9076,68047,2468,8428,1
208.053,20,3685,9359,68094,2468,8449,1
208.126,20,3686,9652,68139,2465,8478,1
208.199,20,3687,9953,68183,2463,8515,1
208.271,20,3688,9623,68231,2463,8562,1
208.344,20,3689,9303,68274,2460,8597,1
208.417,20,3690,8995,68315,2468,8621,1
208.490,20,3691,8697,68354,2473,8635,1
208.563,20,3692,8407,68390,2473,8639,1
208.636,20,3693,8129,68431,2476,8635,1
208.708,20,3694,7859,68466,2474,8620,1
208.781,20,3695,7597,68501,2471,8597,1
208.835,20,3696,7345,67926,2478,8567,1
208.907,20,3697,7101,67978,2476,8531,1
208.980,20,3698,7322,68031,2475,8488,1
209.053,20,3699,7551,68080,2477,8454,1
209.126,20,3700,7786,68126,2477,8427,1
209.198,20,3701,8029,68170,2478,8410,1
209.271,20,3702,8280,68215,2477,8400,1
209.344,20,3703,8539,68259,2476,8398,1
209.417,20,3704,8806,68300,2474,8404,1
209.489,20,3705,9081,68339,2477,8418,1
209.562,20,3706,9364,68385,2477,8441,1
209.635,20,3707,9657,68426,2476,8471,1
209.708,20,3708,9958,68462,2477,8510,1
209.781,20,3709,10269,68496,2480,8557,1
209.834,20,3710,9929,67922,2485,8613,1
209.907,20,3711,9599,67974,2481,8657,1
209.980,20,3712,9279,68025,2478,8688,1
210.052,20,3713,8969,68074,2479,8707,1
210.125,20,3714,8671,68119,2481,8716,1
210.198,20,3715,8383,68164,2479,8716,1
210.271,20,3716,8103,68207,2478,8707,1
210.343,20,3717,7833,68247,2479,8690,1
210.416,20,3718,7573,68288,2477,8664,1
210.489,20,3719,7321,68330,2484,8631,1
210.562,20,3720,7079,68370,2484,8591,1
210.634,20,3721,7300,68405,2484,8545,1
210.707,20,3722,7529,68441,2483,8508,1
210.780,20,3723,7764,68477,2481,8479,1
210.834,20,3724,8007,67940,2485,8458,1
210.907,20,3725,8258,67996,2483,8445,1
210.980,20,3726,8517,68043,2480,8441,1
211.053,20,3727,8784,67983,2481,8445,1
211.126,20,3728,9059,68029,2481,8457,1
211.198,20,3729,9342,68079,2479,8477,1
211.271,20,3730,9633,68126,2476,8505,1
211.344,20,3731,9313,68171,2473,8542,1
211.417,20,3732,9003,68218,2471,8568,1
211.489,20,3733,8703,68264,2472,8584,1
211.562,20,3734,8413,68308,2477,8588,1
211.635,20,3735,8133,68352,2483,8584,1
211.708,20,3736,7863,68388,2479,8572,1
211.781,20,3737,8108,68426,2478,8552,1
211.835,20,3738,7838,67875,2478,8540,1
211.907,20,3739,7578,67930,2476,8519,1
211.980,20,3740,7815,67981,2473,8490,1
212.053,20,3741,8060,68031,2470,8471,1
212.126,20,3742,8311,68084,2467,8461,1
212.199,20,3743,8570,68133,2467,8457,1
212.271,20,3744,8837,68179,2465,8462,1
212.344,20,3745,9114,68222,2462,8476,1
212.417,20,3746,9399,68264,2460,8497,1
212.489,20,3747,9692,68303,2458,8526,1
212.562,20,3748,9370,68345,2460,8565,1
212.635,20,3749,9060,68385,2459,8592,1
212.708,20,3750,8760,68428,2459,8608,1
212.781,20,3751,8468,68461,2458,8614,1
212.835,20,3752,8188,67904,2466,8610,1
212.907,20,3753,7916,67958,2464,8599,1
212.980,20,3754,7652,68009,2463,8580,1
213.053,20,3755,7398,68057,2461,8552,1
213.126,20,3756,7152,68103,2462,8517,1
213.198,20,3757,7375,68151,2460,8475,1
213.271,20,3758,7606,68196,2459,8441,1
213.344,20,3759,7843,68237,2460,8417,1
213.416,20,3760,8088,68279,2457,8401,1
213.489,20,3761,8341,68320,2458,8392,1
213.562,20,3762,8602,68359,2460,8392,1
213.635,20,3763,8871,68398,2464,8399,1
213.708,20,3764,9148,68437,2462,8416,1
213.781,20,3765,9433,68474,2461,8441,1
213.835,20,3766,9728,67922,2463,8473,1
213.907,20,3767,9406,67974,2461,8515,1
213.980,20,3768,9092,68030,2460,8545,1
214.053,20,3769,8790,68077,2458,8563,1
214.127,20,3770,8498,68137,2474,8571,1
214.199,20,3771,8216,68172,2473,8570,1
214.272,20,3772,7944,68219,2473,8562,1
214.345,20,3773,7680,68261,2477,8545,1
214.417,20,3774,7921,68300,2476,8520,1
214.491,20,3775,8168,68347,2507,8506,1
214.564,20,3776,8423,68365,2508,8497,1
214.637,20,3777,8686,68415,2499,8498,1
214.710,20,3778,8957,68467,2491,8506,1
214.784,20,3779,9236,68525,2492,8522,1
214.835,20,3780,8930,67862,2496,8547,1
214.907,20,3781,8634,67919,2489,8560,1
214.980,20,3782,8346,67982,2483,8564,1
215.053,20,3783,8070,68044,2476,8560,1
215.126,20,3784,7802,68105,2468,8547,1
215.199,20,3785,7542,68165,2463,8525,1
215.272,20,3786,7777,68221,2453,8498,1
215.345,20,3787,8020,68289,2446,8478,1
215.418,20,3788,8271,68341,2440,8467,1
215.491,20,3789,8530,68394,2433,8464,1
215.564,20,3790,8797,68446,2424,8468,1
215.637,20,3791,9072,68494,2423,8481,1
215.710,20,3792,9355,68539,2418,8503,1
215.783,20,3793,9648,68580,2411,8532,1
215.835,20,3794,9328,67980,2411,8569,1
215.908,20,3795,9018,68041,2407,8594,1
215.981,20,3796,8718,68102,2400,8609,1
216.054,20,3797,8430,68157,2393,8616,1
216.127,20,3798,8150,68217,2390,8613,1
216.200,20,3799,7880,68272,2383,8601,1
216.273,20,3800,7620,68327,2378,8581,1
216.346,20,3801,7368,68380,2375,8554,1
216.419,20,3802,7599,68437,2372,8520,1
216.492,20,3803,7836,68489,2364,8494,1
216.565,20,3804,8081,68535,2359,8475,1
216.638,20,3805,8334,68586,2356,8464,1
216.711,20,3806,8595,68630,2356,8462,1
216.784,20,3807,8864,68669,2350,8469,1
216.834,20,3808,9141,67996,2353,8485,1
216.908,20,3809,8837,68067,2346,8509,1
216.981,20,3810,8545,68134,2342,8522,1
217.054,20,3811,8261,68196,2337,8525,1
217.127,20,3812,8520,68254,2333,8520,1
217.202,20,3813,8787,68308,2397,8523,1
217.273,20,3814,9062,68291,2400,8532,1
217.346,20,3815,8760,68329,2405,8550,1
217.419,20,3816,8468,68367,2411,8558,1
217.492,20,3817,8188,68401,2412,8557,1
217.564,20,3818,8443,68438,2413,8548,1
217.637,20,3819,8706,68475,2418,8547,1
217.710,20,3820,8979,68515,2420,8554,1
217.783,20,3821,8681,68547,2425,8569,1
217.834,20,3822,8393,67902,2439,8573,1
217.907,20,3823,8115,67956,2442,8568,1
217.980,20,3824,7845,68002,2446,8555,1
218.053,20,3825,7585,68051,2448,8534,1
218.125,20,3826,7822,68097,2450,8505,1
218.198,20,3827,8067,68143,2451,8486,1
218.271,20,3828,8320,68187,2451,8476,1
218.344,20,3829,8581,68231,2449,8473,1
218.416,20,3830,8850,68272,2449,8478,1
218.489,20,3831,9127,68313,2448,8491,1
218.562,20,3832,9412,68230,2450,8513,1
218.635,20,3833,9100,68271,2451,8542,1
218.707,20,3834,8798,68311,2450,8560,1
218.780,20,3835,8506,68350,2449,8568,1
218.835,20,3836,8222,67811,2456,8567,1
218.907,20,3837,7950,67861,2465,8557,1
218.980,20,3838,7686,67917,2465,8540,1
219.053,20,3839,7432,67966,2463,8514,1
219.125,20,3840,7665,68017,2460,8481,1
219.198,20,3841,7904,68066,2461,8456,1
219.271,20,3842,8151,68118,2462,8440,1
219.344,20,3843,8406,68163,2462,8432,1
219.417,20,3844,8669,68210,2460,8434,1
219.489,20,3845,8940,68253,2457,8443,1
219.562,20,3846,9219,68294,2455,8459,1
219.635,20,3847,9508,68335,2456,8484,1
219.708,20,3848,9805,68374,2454,8517,1
219.780,20,3849,9479,68412,2452,8560,1
219.835,20,3850,9165,67879,2454,8591,1
219.908,20,3851,8861,67936,2459,8610,1
219.980,20,3852,8567,67983,2458,8620,1
220.053,20,3853,8281,68039,2458,8621,1
220.126,20,3854,8007,68090,2455,8613,1
220.199,20,3855,7741,68136,2452,8596,1
220.272,20,3856,7483,68183,2450,8570,1
220.344,20,3857,7233,68229,2451,8538,1
220.417,20,3858,7460,68271,2450,8499,1
220.490,20,3859,7693,68313,2450,8467,1
220.562,20,3860,7934,68349,2450,8444,1
220.635,20,3861,8181,68387,2448,8430,1
220.708,20,3862,8436,68424,2448,8424,1
220.780,20,3863,8699,68457,2447,8426,1
220.835,20,3864,8970,67908,2454,8436,1
220.907,20,3865,9251,67962,2452,8455,1
220.980,20,3866,9540,68015,2458,8481,1
221.053,20,3867,9224,68070,2460,8515,1
221.126,20,3868,8918,68112,2458,8539,1
221.199,20,3869,8622,68157,2457,8552,1
221.271,20,3870,8336,68199,2456,8555,1
221.344,20,3871,8060,68246,2457,8550,1
221.417,20,3872,8311,68288,2456,8535,1
221.490,20,3873,8570,68328,2456,8530,1
221.562,20,3874,8837,68368,2454,8533,1
221.635,20,3875,9114,68407,2451,8543,1
221.708,20,3876,8812,68444,2451,8563,1
221.781,20,3877,8520,68478,2451,8573,1
221.834,20,3878,8238,67910,2452,8573,1
221.907,20,3879,7964,67967,2449,8565,1
221.980,20,3880,7700,68020,2447,8549,1
222.053,20,3881,7444,68070,2456,8523,1
222.125,20,3882,7677,68115,2458,8491,1
222.198,20,3883,7916,68162,2455,8467,1
222.271,20,3884,8163,68206,2453,8450,1
222.343,20,3885,8418,68250,2452,8444,1
222.416,20,3886,8681,68293,2451,8445,1
222.489,20,3887,8952,68334,2452,8454,1
222.562,20,3888,9231,68373,2453,8470,1
222.634,20,3889,9520,68410,2453,8496,1
222.707,20,3890,9817,68450,2451,8529,1
222.780,20,3891,9491,68487,2451,8571,1
222.834,20,3892,9177,67938,2457,8601,1
222.907,20,3893,8873,67991,2455,8620,1
222.980,20,3894,8579,68042,2454,8630,1
223.053,20,3895,8295,68090,2460,8630,1
223.125,20,3896,8019,68130,2458,8621,1
223.198,20,3897,7753,68181,2457,8604,1
223.271,20,3898,7497,68226,2456,8580,1
223.343,20,3899,7249,68268,2453,8548,1
223.416,20,3900,7476,68310,2451,8510,1
223.489,20,3901,7709,68349,2449,8480,1
223.562,20,3902,7950,68394,2447,8457,1
223.634,20,3903,8199,68431,2449,8443,1
223.707,20,3904,8456,68469,2449,8437,1
223.780,20,3905,8721,68504,2449,8438,1
223.835,20,3906,8994,67980,2450,8448,1
223.908,20,3907,9275,68033,2450,8468,1
223.980,20,3908,9564,68080,2450,8495,1
224.053,20,3909,9246,68129,2448,8529,1
224.126,20,3910,8940,68175,2455,8553,1
224.199,20,3911,8642,68221,2458,8566,1
224.272,20,3912,8356,68261,2457,8571,1
224.344,20,3913,8078,68304,2457,8566,1
224.417,20,3914,7810,68344,2459,8551,1
224.490,20,3915,8055,68382,2457,8529,1
224.563,20,3916,8306,68420,2455,8516,1
224.635,20,3917,8565,68459,2454,8510,1
224.708,20,3918,8832,68495,2455,8513,1
224.781,20,3919,9109,68530,2455,8524,1
224.834,20,3920,8807,67956,2457,8544,1
224.907,20,3921,8515,68010,2457,8554,1
224.980,20,3922,8233,68061,2456,8555,1
225.053,20,3923,7959,68109,2455,8546,1
225.125,20,3924,7695,68156,2454,8529,1
225.198,20,3925,7936,68200,2460,8504,1
225.271,20,3926,8185,68242,2460,8487,1
225.344,20,3927,8440,68282,2459,8479,1
225.416,20,3928,8703,68320,2459,8479,1
225.489,20,3929,8974,68363,2457,8487,1
225.562,20,3930,9255,68401,2459,8503,1
225.635,20,3931,9544,68438,2457,8529,1
225.707,20,3932,9228,68474,2455,8562,1
225.780,20,3933,8922,68512,2454,8585,1
225.834,20,3934,8626,67959,2455,8597,1
225.907,20,3935,8340,68012,2454,8600,1
225.980,20,3936,8064,68062,2453,8594,1
226.053,20,3937,7798,68024,2454,8580,1
226.125,20,3938,7538,68068,2453,8556,1
226.198,20,3939,7288,68122,2459,8527,1
226.271,20,3940,7515,68163,2458,8489,1
226.344,20,3941,7750,68215,2461,8460,1
226.417,20,3942,7993,68255,2459,8439,1
226.489,20,3943,8242,68299,2458,8427,1
226.562,20,3944,8499,68343,2455,8422,1
226.635,20,3945,8764,68383,2454,8427,1
226.708,20,3946,9037,68419,2452,8438,1
226.780,20,3947,9320,68455,2451,8457,1
226.834,20,3948,9611,67894,2461,8486,1
226.907,20,3949,9293,67946,2460,8524,1
226.980,20,3950,8985,67999,2457,8549,1
227.052,20,3951,8687,68049,2455,8565,1
227.125,20,3952,8399,68095,2452,8570,1
227.198,20,3953,8121,68142,2454,8567,1
227.272,20,3954,7851,68205,2480,8556,1
227.345,20,3955,7589,68227,2477,8536,1
227.418,20,3956,7826,68279,2478,8508,1
227.491,20,3957,8071,68323,2473,8490,1
227.564,20,3958,8324,68376,2467,8480,1
227.636,20,3959,8585,68430,2459,8478,1
227.710,20,3960,8854,68484,2452,8484,1
227.782,20,3961,9131,68529,2442,8498,1
227.835,20,3962,8827,67932,2442,8520,1
227.908,20,3963,8533,67994,2433,8531,1
227.981,20,3964,8249,68060,2425,8534,1
228.054,20,3965,7975,68125,2420,8527,1
228.127,20,3966,8224,68183,2412,8513,1
228.200,20,3967,8481,68244,2409,8506,1
228.273,20,3968,8746,68297,2401,8509,1
228.346,20,3969,9019,68350,2395,8519,1
228.419,20,3970,9300,68414,2395,8537,1
228.492,20,3971,8992,68461,2388,8564,1
228.565,20,3972,8694,68509,2384,8580,1
228.638,20,3973,8404,68561,2379,8587,1
228.711,20,3974,8126,68603,2376,8583,1
228.784,20,3975,8379,68644,2369,8571,1
228.835,20,3976,8099,67985,2374,8568,1
228.907,20,3977,7829,68046,2368,8555,1
228.980,20,3978,7569,68109,2361,8535,1
229.054,20,3979,7806,68171,2357,8507,1
229.127,20,3980,8049,68227,2354,8487,1
229.199,20,3981,8300,68284,2346,8476,1
229.273,20,3982,8559,68342,2346,8474,1
229.345,20,3983,8826,68390,2342,8479,1
229.418,20,3984,9101,68441,2336,8492,1
229.492,20,3985,9386,68501,2339,8513,1
229.565,20,3986,9679,68548,2336,8543,1
229.638,20,3987,9359,68593,2335,8581,1
229.711,20,3988,9049,68638,2331,8607,1
229.784,20,3989,8749,68682,2329,8624,1
229.832,20,3990,8459,67998,2329,9817,0
229.906,20,3991,8179,68109,2327,9777,1
229.979,20,3992,7907,68171,2322,9728,1
230.052,20,3993,7645,68228,2317,9674,1
230.125,20,3994,7391,68286,2315,9613,1
230.198,20,3995,7145,68339,2310,9546,1
230.271,20,3996,6907,68392,2309,9472,1
230.344,20,3997,6677,68440,2312,9393,1
230.417,20,3998,6455,68483,2308,9311,1
230.490,20,3999,6239,68538,2306,9224,1
230.563,20,4000,6031,68579,2302,9132,1
230.636,20,4001,5831,68627,2302,9036,1
230.709,20,4002,5639,68668,2298,8937,1
